location,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva,Geneva
20200330T0100,3.1850703,86.0,1018.5,0.0,0.0,100.0,0.0,71.0,100.0,0.0,0.0,0.0,0.0,0.03168,0.009559988,0.0,25.199999,17.519726,28.123734,28.90107,39.440033,37.490158,41.49646,43.133945,56.57518,6.28713,256.7595,48.717194,239.83499,4.61,-3.35,-10.38,2.25,5.880005,0.252,1.0242052
20200330T0200,2.4950702,87.0,1018.4,0.0,0.0,66.0,0.0,66.0,55.0,0.0,0.0,0.0,0.0,0.0216,0.0077701057,0.0,24.48,17.037107,26.965714,28.732422,37.87497,37.52471,40.72052,41.939613,55.491463,6.379216,253.61046,48.73315,237.3665,4.27,-3.81,-10.36,1.38,5.360016,0.252,0.9053478
20200330T0300,1.8750703,89.0,1017.7,0.0,0.0,70.0,0.0,70.0,54.0,0.0,0.0,0.0,0.0,0.0144,0.0055222046,0.0,24.119999,17.285234,28.539978,29.01743,37.43857,36.509396,40.601288,37.641953,56.30993,5.2416787,254.0546,48.04348,234.76178,3.87,-4.2,-10.41,0.87,4.8099976,0.252,0.7327304
20200330T0400,1.5050702,90.0,1017.2,0.0,0.0,78.0,0.0,78.0,64.0,0.0,0.0,0.0,0.0,0.01296,0.0044195377,0.0,21.96,17.414085,29.309998,29.237675,37.99872,34.679794,41.63353,29.337238,60.603943,3.7585104,253.30075,47.01688,232.77914,3.44,-4.25,-10.46,0.42,4.3200073,0.252,0.64859724
20200330T0500,1.1550702,91.0,1017.0,0.0,0.0,82.0,0.0,82.0,62.0,0.0,0.0,0.0,0.0,0.01008,0.0029659534,0.0,21.96,16.721773,30.650665,27.887802,39.237366,30.551254,44.04515,17.992796,70.11483,2.4149535,243.43495,45.54249,230.77432,3.05,-4.09,-10.47,0.04,3.8399963,0.252,0.56915903
20200330T0600,0.7650702,92.0,1016.7,0.0,0.0,85.0,0.0,85.0,68.0,0.0,0.0,0.0,0.0,0.0072,0.0018030873,0.0,20.519999,16.49315,31.122467,27.381308,39.130386,28.257132,45.51616,13.276144,77.47118,1.2979984,213.69006,43.619465,228.68063,2.78,-4.06,-10.44,-0.24,3.4100037,0.252,0.49181843
20200330T0700,0.49507022,94.0,1017.0,0.0,0.0,89.0,0.0,89.0,73.0,0.0,0.0,0.0,0.0,0.00576,0.0,0.0,19.8,15.899415,31.29303,26.368616,38.90413,25.02971,49.66684,10.1376915,83.8845,1.08,180.0,41.266743,227.1211,2.52,-4.12,-10.38,-0.39,3.0100098,0.252,0.3616972
20200330T0800,1.1850703,90.0,1017.1,0.0,0.0,89.0,0.0,89.0,74.0,2.2101061,24.92,13.046491,11.873509,0.01296,0.005197276,0.0,15.84,16.551136,33.178513,24.75638,40.872406,22.473343,54.782394,9.826088,81.57303,1.609969,153.43495,38.696228,225.75385,2.46,-4.24,-10.28,1.46,2.7400208,0.252,0.6337719
20200330T0900,3.1450703,78.0,1016.8,0.0,0.0,82.0,0.0,82.0,69.0,7.6595736,178.89,98.274734,80.615265,0.0576,0.04711376,0.0,14.759999,16.943123,36.689713,21.892027,44.999985,19.95972,50.856003,9.178235,78.69006,2.2768397,161.56505,35.893642,224.59366,3.75,-4.3,-10.13,5.12,2.980011,0.252,1.6048884
20200330T1000,4.70507,68.0,1016.0,0.0,0.0,100.0,0.0,75.0,100.0,0.0,345.32,200.40337,144.91664,0.10944,0.11311204,0.0,14.759999,16.518948,37.79393,19.373219,48.01277,17.339897,48.366455,8.311245,72.34988,2.968636,165.96376,34.114628,224.1449,4.98,-4.51,-10.0,8.42,3.649994,0.252,2.6067538
20200330T1100,5.73507,62.0,1015.9,0.0,0.0,100.0,0.0,63.0,100.0,0.0,404.06,265.96228,138.09772,0.13536,0.15203094,0.0,12.24,16.309252,38.367477,16.548256,44.11859,15.7908325,43.15239,11.525623,38.659805,3.6,180.0,32.587456,224.10483,6.03,-4.53,-9.85,9.73,4.5400085,0.252,3.3269587
20200330T1200,6.73507,58.0,1016.0,0.0,0.0,52.0,0.0,52.0,41.0,26.80851,392.49,263.0965,129.39351,0.13248,0.16791005,0.0,12.24,16.645205,39.805542,17.31746,43.315308,17.581125,42.510437,12.218805,44.999985,4.379589,189.46233,32.074364,225.0,6.89,-4.18,-9.7,11.1,5.4299927,0.25,3.9415388
20200330T1300,8.44507,51.0,1015.7,0.0,0.0,53.0,0.0,46.0,53.0,26.170214,542.01,398.11786,143.89217,0.1512,0.2349548,0.0,11.5199995,17.346712,42.510437,18.837324,44.999985,18.844202,43.451828,14.982228,35.217575,4.6800003,202.61987,31.602175,227.77022,8.01,-3.73,-9.6,15.61,6.5599976,0.25,5.1714773
20200330T1400,10.87507,50.0,1015.4,0.0,0.0,10.0,0.0,10.0,2.0,53.61702,739.58997,479.92712,259.66284,0.216,0.33110648,0.0,8.28,12.897722,38.290146,11.090103,54.2461,12.031756,51.07245,11.304229,37.234833,6.989936,214.50853,31.205997,258.69006,10.57,-1.27,-7.69,18.05,9.179993,0.252,6.218273
20200330T1500,11.60507,48.0,1014.8,0.0,0.0,21.0,0.0,21.0,3.0,46.595745,725.35,468.82324,256.52673,0.2304,0.33429766,0.0,9.36,14.360911,40.485992,13.779114,56.725105,13.896187,53.426956,12.768586,49.573914,7.386582,226.97495,31.212229,262.71106,11.4,-0.47,-7.79,18.04,10.330017,0.252,6.7896934
20200330T1600,11.97507,47.0,1014.6,0.0,0.0,24.0,0.0,24.0,2.0,44.68085,663.94,421.85956,242.08046,0.22608,0.3147904,0.0,10.799999,14.712421,42.06433,15.496736,59.26451,15.575981,56.30993,13.392774,53.746155,8.0899935,237.72437,32.058193,268.06943,11.97,0.12,-7.87,17.42,11.200012,0.25,7.09239
20200330T1700,12.04507,47.0,1014.8,0.0,0.0,20.0,0.0,20.0,2.0,47.234047,560.7,345.84045,214.85956,0.20304,0.27353737,0.0,9.72,15.268694,42.87889,16.610792,60.101105,16.981165,57.994614,14.277983,56.30993,8.891344,248.62938,32.88635,275.02408,12.31,0.51,-7.9,15.86,11.800018,0.25,7.125373
20200330T1800,11.67507,47.0,1014.7,0.0,0.0,3.0,0.0,0.0,3.0,58.085106,427.19998,252.83844,174.36154,0.1656,0.21637705,0.0,10.08,15.259395,44.292664,17.388409,62.90444,18.532135,60.945396,14.973577,62.818893,8.557102,255.37914,33.353954,283.73627,12.32,0.63,-7.9,13.75,12.02002,0.25,6.9525256
20200330T1900,10.72507,49.0,1015.0,0.0,0.0,3.0,0.0,0.0,3.0,58.085106,261.66,147.11546,114.54454,0.10944,0.14252588,0.0,12.24,14.697942,43.53119,16.58346,62.878693,18.03237,63.946503,14.512064,66.61478,8.707238,262.875,34.09373,291.68906,11.97,0.67,-7.88,10.53,11.860016,0.25,6.279288
20200330T2000,7.41507,61.0,1015.5,0.0,0.0,2.0,0.0,0.0,2.0,58.723404,83.659996,44.359295,39.3007,0.036,0.051982213,0.0,10.799999,12.897722,38.290146,18.875126,55.097496,18.35647,64.440025,13.039754,83.65981,8.64,270.0,34.966362,298.94,11.12,0.8,-7.87,4.46,11.160004,0.25,3.835721
20200330T2100,4.91507,69.0,1016.1,0.0,0.0,3.0,0.0,0.0,3.0,4.9856386,0.0,0.0,0.0,0.00288,0.023414096,0.0,14.4,12.689704,39.035507,23.664352,56.793427,16.171976,73.17859,10.1376915,96.1155,8.473393,282.26477,34.860565,305.33133,9.85,0.99,-7.85,2.82,9.940002,0.25,2.5628228
20200330T2200,3.0850704,78.0,1016.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00288,0.011707101,0.0,12.959999,11.67914,44.999985,23.34455,63.43495,13.363711,85.36454,7.24486,116.56505,8.766573,289.17902,32.917862,311.0091,8.49,1.22,-7.84,1.41,8.790009,0.25,1.5980473
20200330T2300,1.6650703,85.0,1017.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00144,0.004259941,0.0,10.799999,10.752136,48.01277,20.65848,67.45694,10.446206,91.97493,6.151683,159.44395,9.693296,291.8014,29.568253,317.96094,7.28,1.35,-7.9,0.23,7.610016,0.25,0.98418474
20200331T0000,0.6250702,90.0,1018.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72,9.486234,51.842773,19.353138,71.56504,10.464798,93.945175,7.5685663,182.72632,10.144082,297.47443,24.798225,332.31897,6.33,1.27,-7.96,-0.77,6.5400085,0.25,0.6085534
20200331T0100,-0.51492983,93.0,1019.2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.64467,56.30993,16.946787,77.73522,10.1376915,96.1155,7.42159,202.83365,9.826088,298.44293,21.434364,352.2782,5.66,1.07,-8.05,-2.26,6.0700073,0.25,0.391963
20200331T0200,-0.84492975,93.0,1019.4,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28,8.05392,55.784294,16.520823,78.69006,10.495713,95.90614,7.2,216.8699,9.826088,298.44293,21.077686,7.853302,5.09,0.78,-8.13,-2.54,6.0700073,0.25,0.38257456
20200331T0300,-0.88492984,92.0,1019.2,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4799995,7.401894,59.74356,14.869351,83.047035,10.538843,97.85332,6.638072,220.6013,9.659814,296.56506,21.41319,16.60698,4.61,0.47,-8.21,-2.66,6.0700073,0.25,0.43594217
20200331T0400,-0.8749297,91.0,1019.4,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8399997,6.9468617,57.5288,15.683776,80.75388,12.245294,91.68468,5.8603754,222.51045,9.983106,295.64102,22.26477,14.03624,4.15,0.15,-8.28,-2.69,6.0700073,0.25,0.4907956
20200331T0500,-0.84492975,91.0,1019.7,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8399997,6.723632,56.30993,16.167967,78.439865,14.05845,87.06432,4.1046314,217.87498,9.693296,301.3287,23.857979,5.194412,3.74,-0.08,-8.34,-2.82,6.0700073,0.25,0.49188137
20200331T0600,-0.9449298,91.0,1020.2,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,6.723632,56.30993,16.676977,76.263725,15.941944,83.51692,2.2768397,198.43495,9.449572,310.36456,26.727423,355.36456,3.37,-0.28,-8.35,-2.79,6.0700073,0.252,0.48827457
20200331T0700,-1.2149298,91.0,1020.7,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,6.874978,54.46232,17.309973,73.07248,17.163355,80.3401,1.4399999,89.99999,8.78872,325.008,29.947151,350.31122,3.02,-0.43,-8.31,-2.91,5.600006,0.252,0.47865438
20200331T0800,0.03507024,84.0,1021.2,0.0,0.0,12.0,0.0,0.0,12.0,37.917732,28.48,14.925064,13.554935,0.00144,0.00325134,0.0,7.92,7.0331616,52.696053,18.331741,70.49754,18.511143,76.504265,4.0249224,63.43495,9.793058,342.89728,32.55363,349.8085,2.73,-0.54,-8.23,0.65,5.0700073,0.252,0.9327197
20200331T0900,3.4850702,63.0,1020.5,0.0,0.0,17.0,0.0,0.0,17.0,49.148937,191.34999,105.31645,86.03354,0.0216,0.05669896,0.0,8.28,8.102239,43.66777,17.727943,66.037506,19.137648,73.61045,5.692099,55.304832,11.165805,358.1524,33.672993,353.86276,3.91,-0.6,-8.11,6.39,4.9200134,0.252,2.7651677
20200331T1000,5.70507,55.0,1019.8,0.0,0.0,18.0,0.0,0.0,18.0,48.51064,366.68,213.16542,153.51457,0.0648,0.1350692,0.0,7.5599995,8.424308,34.69516,17.414474,60.25511,19.813087,65.29757,6.9153743,51.34018,12.7279215,8.130096,34.561874,0.59680176,5.79,-0.64,-7.94,10.31,4.9200134,0.252,3.9315767
20200331T1100,7.76507,49.0,1019.6,0.0,0.0,16.0,0.0,0.0,16.0,49.787235,520.64996,316.75595,203.89401,0.11664,0.21368384,0.0,8.64,9.418661,28.739777,17.49615,53.365883,19.171478,55.71312,7.145796,49.085617,14.917212,19.746826,36.290424,10.864044,7.55,-0.62,-7.68,13.52,4.9200134,0.252,5.137959
20200331T1200,9.46507,45.0,1019.4,0.0,0.0,6.0,0.0,0.0,6.0,56.170216,642.58,404.62286,237.95717,0.16992,0.28190833,0.0,9.72,10.605932,25.27771,16.80857,46.735703,18.59845,47.353302,7.6367526,44.999985,16.434305,28.810776,37.71075,20.684067,9.09,-0.59,-7.42,15.81,4.9200134,0.252,6.221144
20200331T1300,10.94507,41.0,1018.8,0.0,0.0,7.0,0.0,0.0,7.0,55.531918,725.35,466.9711,258.37888,0.21744,0.3367421,0.0,10.08,10.9839525,22.833649,14.799459,41.05481,16.323528,41.42366,11.841756,19.536652,17.0763,34.69516,39.83006,29.809097,10.51,-0.54,-7.19,17.41,4.9200134,0.252,7.3720016
20200331T1400,11.67507,39.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,765.39996,497.30676,268.0932,0.24336,0.36601314,0.0,8.64,10.196545,19.85521,12.10157,22.750961,13.684735,26.565033,12.0694,17.35402,7.289444,20.224854,45.435646,37.596268,11.32,0.26,-7.35,18.14,4.1600037,0.25,8.001963
20200331T1500,12.51507,35.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,752.05,486.66946,265.38052,0.25776,0.37250197,0.0,9.0,12.7927475,31.373001,19.083395,35.78897,21.068459,33.147003,22.104116,30.323593,17.174677,33.023865,49.256893,54.218918,12.3,0.51,-6.96,17.96,6.14,0.249,9.014624
20200331T1600,12.90507,32.0,1017.7,0.0,0.0,0.0,0.0,0.0,0.0,60.0,690.64,439.341,251.29903,0.25776,0.3545167,0.0,10.08,14.038547,33.388504,19.969458,33.976532,21.868332,32.905228,22.415602,29.859009,21.028437,38.047028,48.128376,46.515396,12.92,1.01,-6.51,17.26,7.69,0.248,9.6762905
20200331T1700,12.90507,30.0,1017.3,0.0,0.0,0.0,0.0,0.0,0.0,60.0,582.06,359.43555,222.62444,0.23328,0.31255448,0.0,11.5199995,15.081628,35.655304,20.969807,34.508514,22.768396,34.69516,22.366402,33.178513,24.951921,43.830856,47.798725,39.805573,13.25,1.4,-6.05,15.55,8.85,0.246,9.960888
20200331T1800,12.41507,30.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,440.55,261.051,179.499,0.19296,0.24889065,0.0,13.32,14.865978,36.25383,21.385939,36.09828,22.682856,35.96051,21.470612,34.75592,28.006056,46.041626,46.730717,37.487854,13.22,1.5,-5.55,13.21,9.46,0.246,9.644154
20200331T1900,11.24507,36.0,1017.3,0.0,0.0,0.0,0.0,0.0,0.0,60.0,267.0,150.30562,116.69438,0.1224,0.15741292,0.0,13.32,12.636461,34.69516,19.008545,37.30394,20.929594,40.81508,17.31746,43.315308,30.811037,46.420258,44.068764,36.027374,12.9,1.55,-5.11,9.97,9.67,0.246,8.158561
20200331T2000,8.09507,46.0,1018.2,0.0,0.0,0.0,0.0,0.0,0.0,60.0,85.44,45.343082,40.09692,0.02448,0.06178909,0.0,13.679999,10.279727,31.218384,19.008545,37.30394,16.08761,49.537766,9.983106,64.358986,32.11071,47.726303,40.83898,33.12973,12.15,1.67,-4.76,1.29,9.08,0.246,5.5645413
20200331T2100,5.29507,57.0,1018.5,0.0,0.0,0.0,0.0,0.0,0.0,6.4666667,0.0,0.0,0.0,0.00144,0.029034385,0.0,12.959999,10.200025,40.763596,17.884428,49.89908,10.365251,69.67686,5.8603754,100.61965,32.17522,49.537766,39.04299,32.957413,10.96,1.83,-4.46,-0.64,7.75,0.246,3.6507845
20200331T2200,3.0850704,67.0,1018.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014696412,0.0,9.36,8.591142,60.25511,13.207634,72.5528,7.172949,107.52557,6.1305785,139.76364,31.205997,50.61757,37.455574,35.217575,9.75,1.98,-4.19,-2.78,7.07,0.246,2.397071
20200331T2300,1.8850703,74.0,1019.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067673866,0.0,5.7599998,7.2468624,72.89727,10.823973,93.81408,7.145796,139.08562,7.5942073,174.55966,29.131096,50.013107,35.281837,36.285248,8.73,1.94,-4.03,-3.12,7.07,0.246,1.7331557
20200401T0000,1.1950703,78.0,1020.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002921303,0.0,3.6,6.415762,85.23636,10.587917,107.818886,8.4963045,143.61565,10.661107,191.68936,26.758923,47.726303,32.651028,34.2157,7.81,1.62,-3.97,-3.21,7.08,0.247,1.3953099
20200401T0100,0.7650702,80.0,1020.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055704586,0.0,3.2399998,5.5943995,89.99999,10.464797,116.56505,10.00256,149.74356,13.905509,201.2505,25.455843,44.999985,30.631746,29.577835,7.04,1.19,-3.95,-3.15,7.07,0.247,1.2295451
20200401T0200,0.46507022,82.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.3876066,98.53076,10.495713,120.96376,11.592895,154.23067,16.1198,203.70265,23.950148,42.56334,28.883131,22.729721,6.36,0.77,-4.0,-3.1,7.07,0.247,1.082727
20200401T0300,0.29507023,78.0,1021.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,3.767465,98.1301,6.638072,77.47118,6.638072,77.47118,5.3517847,199.65382,29.01966,44.999985,26.178707,31.504257,5.21,0.23,-4.06,-3.85,6.03,0.246,1.307045
20200401T0400,-0.044929802,76.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,3.8142676,102.09476,5.771239,86.42367,6.162207,96.70984,7.5942082,211.42957,27.333935,40.19203,23.510508,25.387894,4.41,-0.16,-4.17,-4.53,5.15,0.247,1.3909297
20200401T0500,-0.49492973,74.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3476625e-05,0.0,4.68,4.13564,104.93142,5.3999996,89.99999,6.489992,109.44003,9.83268,203.7495,25.922499,37.66562,22.007162,15.172913,3.91,-0.37,-4.29,-4.99,4.53,0.246,1.4580016
20200401T0600,-0.8749297,73.0,1021.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019338797,0.0,4.32,4.075136,101.30993,5.4119864,86.18592,6.28713,113.62937,11.620809,196.18921,24.696102,36.70285,22.862125,7.236908,3.59,-0.47,-4.4,-5.34,4.19,0.246,1.4723873
20200401T0700,-1.0149298,74.0,1021.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028774884,0.0,3.96,4.270717,93.576324,5.1544156,77.905235,5.634891,116.56505,12.9249525,192.875,23.269482,34.919403,23.762726,0.86805725,3.61,-0.51,-4.48,-5.26,4.19,0.247,1.4033194
20200401T0800,0.04507023,70.0,1021.3,0.0,0.0,0.0,0.0,0.0,0.0,45.366665,30.26,15.8735,14.3865,0.00144,0.0,0.0,3.96,4.00487,93.81408,4.73506,81.25384,5.3517847,132.27368,14.759999,192.68039,21.178896,31.798904,24.522316,356.63354,3.64,-0.61,-4.53,0.24,3.95,0.247,1.750124
20200401T0900,3.9750702,58.0,1019.9,0.0,0.0,0.0,0.0,0.0,0.0,60.0,194.91,107.47494,87.43507,0.0216,0.047819335,0.0,5.3999996,1.9394212,105.9454,3.319036,77.47118,5.495161,148.3925,15.629971,194.67639,20.288164,27.474426,24.967499,354.2072,4.56,-0.72,-4.58,6.72,3.87,0.247,3.2497377
20200401T1000,6.61507,53.0,1019.2,0.0,0.0,0.0,0.0,0.0,0.0,60.0,372.02,216.63815,155.38184,0.07056,0.13694169,0.0,7.5599995,1.332,180.0,0.8049845,116.56505,6.2145634,169.99202,16.279802,198.03429,19.855558,22.380127,24.387177,351.51105,6.86,-0.78,-4.64,11.13,3.87,0.247,4.374296
20200401T1100,8.64507,50.0,1018.7,0.0,0.0,0.0,0.0,0.0,0.0,60.0,529.55,322.67426,206.87575,0.12528,0.2263074,0.0,8.64,3.6234317,216.02737,4.6800003,202.61987,4.6800003,202.61987,17.076298,198.43495,18.671474,19.133636,22.668568,349.93933,8.58,-0.76,-4.73,14.47,3.87,0.247,5.34942
20200401T1200,10.13507,48.0,1018.4,0.0,0.0,0.0,0.0,0.0,0.0,60.0,654.14996,412.50146,241.64851,0.17568,0.2976953,0.0,11.879999,5.466071,226.97495,7.9932966,215.83765,7.928177,219.47246,13.708391,203.1986,17.208603,15.780746,20.870687,345.00494,9.87,-0.66,-4.84,16.7,3.87,0.247,6.1537924
20200401T1300,11.35507,45.0,1017.9,0.0,0.0,0.0,0.0,0.0,0.0,60.0,736.92,475.05368,261.8663,0.21744,0.35019457,0.0,12.959999,6.448861,231.70984,9.957108,220.60129,10.195057,222.1376,9.085988,213.69006,15.39184,10.7842865,20.523157,338.38525,10.97,-0.51,-4.99,18.19,3.88,0.246,7.0628715
20200401T1400,12.12507,45.0,1017.4,0.0,0.0,0.0,0.0,0.0,0.0,60.0,771.63,501.98337,269.64664,0.24048,0.3756071,0.0,12.24,6.823169,231.3402,10.97262,221.0091,10.97262,221.0091,11.681987,213.69006,14.113653,5.856003,21.413193,333.00415,11.82,-0.05,-5.16,18.55,4.98,0.246,7.4335527
20200401T1500,12.88507,44.0,1016.4,0.0,0.0,2.0,0.0,0.0,2.0,58.723404,748.49,484.9446,263.54538,0.24768,0.37908015,0.0,11.159999,4.336678,259.38034,6.638072,229.39871,6.638072,229.39871,6.4096174,231.84277,14.372974,22.067886,23.770906,324.8658,12.7,0.71,-5.29,18.74,6.71,0.244,7.958245
20200401T1600,13.25507,45.0,1015.3,0.0,0.0,5.0,0.0,0.0,5.0,56.808514,675.51,430.21558,245.29445,0.23472,0.34496838,4.0,9.72,4.295571,262.875,6.489992,236.30994,6.297428,239.03625,5.991594,237.26477,11.367109,10.954056,25.35637,321.3402,13.33,1.41,-5.39,18.21,8.11,0.243,8.00855
20200401T1700,13.33507,46.0,1014.7,0.0,0.0,7.0,0.0,0.0,7.0,55.531918,508.19,317.9011,190.28891,0.19296,0.26345903,9.0,6.12,4.270717,266.42368,6.297428,239.03625,6.6087217,240.64226,6.12,241.92752,10.446206,358.0251,26.758923,317.72632,13.75,1.97,-5.44,16.07,9.19,0.242,7.9043283
